epoch,accuracy,loss,lr,val_accuracy,val_loss
55,0.6274111866950989,1.0526392459869385,5e-05,0.6007070541381836,1.1457371711730957
56,0.6289594173431396,1.0493900775909424,5e-05,0.6009091138839722,1.1434215307235718
57,0.63230961561203,1.0429292917251587,5e-05,0.6025252342224121,1.1409060955047607
58,0.6331979632377625,1.0319221019744873,5e-05,0.6020202040672302,1.136837124824524
59,0.6348223090171814,1.0295079946517944,5e-05,0.6071717143058777,1.1327236890792847
60,0.6384010314941406,1.0202478170394897,5e-05,0.6084848642349243,1.1305930614471436
61,0.6432233452796936,1.0085088014602661,5e-05,0.6062626242637634,1.1245486736297607
62,0.6444669961929321,1.0002769231796265,5e-05,0.6105050444602966,1.121996283531189
63,0.6485533118247986,0.9945619702339172,5e-05,0.6113131046295166,1.1191184520721436
64,0.6492131948471069,0.9899100661277771,5e-05,0.6116161346435547,1.114013671875
65,0.6512182950973511,0.9841614365577698,5e-05,0.6103030443191528,1.1134439706802368
66,0.6548477411270142,0.9781455397605896,5e-05,0.6121212244033813,1.112060546875
67,0.6583269834518433,0.9651778340339661,5e-05,0.6150504946708679,1.1056240797042847
68,0.6569796800613403,0.9666044116020203,5e-05,0.6168686747550964,1.102590799331665
69,0.6631979942321777,0.956610381603241,5e-05,0.6181818246841431,1.1017696857452393
70,0.6632233262062073,0.9488914608955383,5e-05,0.6154545545578003,1.0984477996826172
71,0.6681218147277832,0.9391250610351562,5e-05,0.6190909147262573,1.0923442840576172
72,0.6684771776199341,0.9324928522109985,5e-05,0.6243434548377991,1.0886082649230957
73,0.6749492287635803,0.9269591569900513,5e-05,0.622323215007782,1.0856119394302368
74,0.6748731136322021,0.9167213439941406,5e-05,0.620707094669342,1.0887783765792847
75,0.6784517765045166,0.9114934206008911,5e-05,0.6211110949516296,1.0859744548797607
76,0.6806344985961914,0.901350736618042,1e-05,0.6255555748939514,1.0801669359207153
77,0.6813197731971741,0.8989901542663574,1e-05,0.625151515007019,1.081099033355713
78,0.6821827292442322,0.8974902629852295,1e-05,0.6236363649368286,1.079390048980713
79,0.6816243529319763,0.8958296179771423,1e-05,0.6267676949501038,1.0800189971923828
80,0.6860405802726746,0.892860472202301,1e-05,0.6255555748939514,1.0795307159423828
81,0.6836801767349243,0.893150269985199,2e-06,0.6264646649360657,1.0797525644302368
82,0.6836548447608948,0.8890755772590637,2e-06,0.6265656352043152,1.077688455581665
83,0.6861850619316101,0.8963148593902588,2e-06,0.6271716952323914,1.0773111581802368
84,0.6864720582962036,0.8911164402961731,2e-06,0.6278787851333618,1.0778586864471436
85,0.6875634789466858,0.8887748718261719,2e-06,0.6253535151481628,1.0788500308990479
86,0.6851015090942383,0.89348965883255,4e-07,0.6266666650772095,1.0746182203292847
87,0.6857613921165466,0.8892951011657715,4e-07,0.6269696950912476,1.077022671699524
88,0.6849746108055115,0.891120433807373,4e-07,0.6268686652183533,1.07763671875
89,0.6854314804077148,0.8901761770248413,1e-07,0.6260606050491333,1.0774961709976196
90,0.6881979703903198,0.8909354209899902,1e-07,0.6265656352043152,1.078857421875
91,0.6882233619689941,0.887395977973938,1e-07,0.6264646649360657,1.0789684057235718
92,0.6837563514709473,0.8903515338897705,1e-07,0.6266666650772095,1.0775331258773804
93,0.6837817430496216,0.8945134878158569,1e-07,0.625959575176239,1.0788648128509521
