epoch,accuracy,f1_score,loss,lr,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
40,0.9980247020721436,0.9981125593185425,0.04665934666991234,4e-06,0.998479425907135,0.9977461695671082,0.9111578464508057,0.9115502238273621,0.47512727975845337,0.9152781963348389,0.9078525900840759
41,0.9982779622077942,0.9981634616851807,0.045515161007642746,4e-06,0.998403787612915,0.9979234337806702,0.91015625,0.9106433987617493,0.48191800713539124,0.9133501052856445,0.9079527258872986
42,0.9979234337806702,0.9978718161582947,0.04557949677109718,4e-06,0.9982765316963196,0.997467577457428,0.9104567170143127,0.9108084440231323,0.472857266664505,0.913885235786438,0.9077523946762085
43,0.9981260299682617,0.9981761574745178,0.045063212513923645,4e-06,0.9984291195869446,0.9979234337806702,0.9113581776618958,0.9123899340629578,0.48090294003486633,0.9157502055168152,0.9090544581413269
44,0.9980753660202026,0.9979603886604309,0.04511728882789612,4e-06,0.9984031915664673,0.9975182414054871,0.9108573794364929,0.9116671085357666,0.47785043716430664,0.9147005677223206,0.9086538553237915
45,0.9982272982597351,0.9982394576072693,0.044027525931596756,4e-06,0.9985050559043884,0.9979740977287292,0.9111578464508057,0.9117764234542847,0.4864771366119385,0.9147177338600159,0.9088541865348816
46,0.9983792304992676,0.9983155727386475,0.04311634972691536,4e-06,0.9985052943229675,0.9981260299682617,0.9123597741127014,0.9131002426147461,0.47895264625549316,0.9158605337142944,0.9103565812110901
47,0.998176634311676,0.9981127977371216,0.04316149652004242,8e-07,0.998353123664856,0.9978727698326111,0.913161039352417,0.9135305881500244,0.4769071042537689,0.916523814201355,0.9105569124221802
48,0.9985564947128296,0.9984926581382751,0.04187330603599548,8e-07,0.9988090395927429,0.998176634311676,0.9125601053237915,0.913696825504303,0.4782750606536865,0.9170618653297424,0.9103565812110901
49,0.9982526302337646,0.9982016682624817,0.04293418303132057,8e-07,0.9983786940574646,0.9980247020721436,0.9118589758872986,0.9122700095176697,0.4776533544063568,0.915305495262146,0.909254789352417
50,0.9985058903694153,0.9985940456390381,0.041905477643013,8e-07,0.9988850951194763,0.9983032941818237,0.9122596383094788,0.9125168919563293,0.47614526748657227,0.9155994653701782,0.9094551205635071
51,0.9985312223434448,0.998492956161499,0.041569218039512634,1.6e-07,0.9986574053764343,0.9983286261558533,0.9119591116905212,0.9123969674110413,0.479584664106369,0.9151551723480225,0.9096554517745972
52,0.9983286261558533,0.9982140064239502,0.04250679910182953,1.6e-07,0.9985302686691284,0.9978981018066406,0.9121594429016113,0.9129275679588318,0.4780263304710388,0.9159189462661743,0.9099559187889099
